price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
1795,bus,1995,manuell,77,transporter,150000,6,diesel,volkswagen,0
1900,kleinwagen,2000,,75,corsa,150000,2,benzin,opel,
5600,bus,2009,automatik,150,viano,150000,6,diesel,mercedes_benz,0
25990,cabrio,2012,manuell,184,slk,90000,6,benzin,mercedes_benz,0
1900,limousine,1998,manuell,150,,150000,6,,bmw,0
2700,kleinwagen,2003,manuell,109,2_reihe,125000,0,benzin,peugeot,0
150,,1995,manuell,75,golf,150000,0,benzin,volkswagen,
2950,kleinwagen,2004,manuell,95,punto,80000,7,benzin,fiat,0
6000,cabrio,2006,manuell,125,tigra,100000,8,benzin,opel,0
8950,limousine,2008,manuell,140,golf,80000,4,benzin,volkswagen,0
2199,kombi,2002,manuell,110,octavia,150000,7,diesel,skoda,0
11600,kombi,2009,manuell,136,a6,150000,9,diesel,audi,0
2700,limousine,1989,manuell,41,andere,150000,8,benzin,trabant,1
11200,kombi,2010,automatik,160,insignia,150000,6,diesel,opel,0
4499,kleinwagen,2012,manuell,60,up,150000,2,benzin,volkswagen,0
10450,kombi,2013,manuell,140,mondeo,150000,4,diesel,ford,0
15500,kombi,2009,manuell,239,a6,150000,10,diesel,audi,0
3799,,2017,,71,forfour,125000,5,benzin,smart,
700,,1995,,113,,150000,0,,bmw,
1250,cabrio,2001,manuell,136,2_reihe,150000,0,benzin,peugeot,0
900,kleinwagen,2006,manuell,69,aygo,150000,8,benzin,toyota,1
1500,,2005,manuell,115,mondeo,150000,7,,ford,1
4999,kleinwagen,2009,manuell,73,,40000,9,benzin,citroen,
7500,cabrio,2005,manuell,177,andere,90000,2,,peugeot,0
2000,bus,2007,manuell,60,kangoo,150000,5,benzin,renault,0
6900,coupe,1978,automatik,185,e_klasse,150000,3,benzin,mercedes_benz,
700,kleinwagen,1999,manuell,60,polo,150000,1,benzin,volkswagen,0
19500,bus,2013,manuell,122,b_klasse,20000,5,benzin,mercedes_benz,0
34800,coupe,2011,automatik,450,andere,100000,12,benzin,audi,0
2200,limousine,2001,manuell,118,3er,150000,5,benzin,bmw,0
100,kleinwagen,1996,manuell,54,andere,150000,8,benzin,fiat,0
16500,kombi,2007,automatik,387,e_klasse,150000,5,benzin,mercedes_benz,0
350,,2016,manuell,0,ka,70000,11,,ford,
1300,kombi,2003,manuell,121,ptcruiser,150000,11,diesel,chrysler,0
1150,kleinwagen,1997,manuell,60,polo,125000,10,benzin,volkswagen,0
3600,cabrio,2004,manuell,73,c3,125000,11,benzin,citroen,0
5400,kleinwagen,2005,manuell,115,golf,125000,4,benzin,volkswagen,0
1199,kleinwagen,2001,manuell,60,punto,150000,9,benzin,fiat,0
6350,limousine,2006,manuell,170,golf,125000,5,benzin,volkswagen,0
650,coupe,1995,manuell,102,3er,150000,10,benzin,bmw,0
1300,,2017,automatik,115,passat,150000,2,,volkswagen,0
52400,limousine,2014,automatik,313,andere,40000,1,diesel,audi,0
2699,,2005,manuell,164,primera,150000,5,diesel,nissan,0
550,kombi,1995,manuell,116,,150000,1,benzin,audi,
2300,,2017,manuell,116,golf,20000,0,benzin,volkswagen,0
4950,,2005,automatik,0,touran,150000,10,diesel,volkswagen,
1200,,2017,manuell,101,,150000,6,,volkswagen,0
14490,kombi,2014,manuell,125,focus,60000,4,benzin,ford,0
6500,limousine,2006,manuell,200,passat,100000,9,benzin,volkswagen,0
22690,kombi,2013,manuell,136,a4,60000,6,diesel,audi,0
850,kleinwagen,2001,manuell,52,matiz,150000,4,benzin,daewoo,
50,kleinwagen,1995,manuell,0,polo,150000,0,benzin,volkswagen,1
2500,kleinwagen,2004,manuell,65,yaris,100000,10,benzin,toyota,0
2550,kleinwagen,2008,manuell,69,fox,150000,9,diesel,volkswagen,0
1750,kleinwagen,2002,manuell,65,,150000,1,diesel,renault,0
850,limousine,1999,manuell,130,mondeo,150000,6,benzin,ford,
790,kleinwagen,2000,manuell,60,ka,150000,2,,ford,
400,kleinwagen,1997,manuell,54,clio,125000,6,benzin,renault,0
1099,kombi,2004,manuell,0,mondeo,150000,6,,ford,
12900,cabrio,1997,manuell,204,boxster,150000,12,benzin,porsche,0
11000,cabrio,2004,automatik,163,slk,90000,3,benzin,mercedes_benz,0
300,kleinwagen,2002,manuell,0,punto,150000,5,benzin,fiat,1
3700,coupe,1990,manuell,160,andere,150000,2,benzin,volkswagen,0
0,,2010,,0,,5000,0,,audi,
500,,2000,,116,focus,150000,5,benzin,ford,1
9000,limousine,2006,automatik,163,1er,150000,8,diesel,bmw,0
7900,suv,1979,automatik,185,andere,100000,7,benzin,chevrolet,
5990,limousine,2009,manuell,101,megane,70000,5,benzin,renault,0
5700,limousine,2006,manuell,102,leon,150000,3,benzin,seat,0
6550,limousine,2006,automatik,179,a6,150000,6,diesel,audi,0
700,bus,2001,manuell,139,andere,150000,10,benzin,renault,0
4200,kleinwagen,2002,manuell,110,golf,150000,2,diesel,volkswagen,
990,kombi,1998,automatik,224,e_klasse,150000,1,benzin,mercedes_benz,0
220,kleinwagen,1998,manuell,54,corsa,150000,12,benzin,opel,1
899,kombi,2002,manuell,75,golf,150000,5,benzin,volkswagen,0
300,,2016,manuell,73,punto,150000,0,benzin,fiat,1
7200,kombi,2006,manuell,140,touran,150000,3,diesel,volkswagen,0
700,kleinwagen,1995,manuell,75,cordoba,150000,4,benzin,seat,0
2650,kombi,2005,manuell,116,focus,150000,1,benzin,ford,0
12000,suv,2006,automatik,232,q7,150000,4,,audi,1
2300,bus,1996,manuell,140,transporter,150000,7,benzin,volkswagen,1
125,kombi,1999,manuell,100,astra,150000,0,diesel,opel,1
7950,limousine,2005,automatik,163,e_klasse,150000,1,benzin,mercedes_benz,0
600,limousine,1991,manuell,90,80,150000,2,benzin,audi,0
16900,limousine,2014,manuell,165,3_reihe,50000,5,benzin,mazda,0
4000,kombi,2006,manuell,109,focus,150000,8,diesel,ford,0
4599,kleinwagen,2009,manuell,60,fabia,50000,7,benzin,skoda,0
1100,kleinwagen,2002,manuell,84,andere,90000,3,benzin,rover,0
7700,bus,2006,manuell,88,sprinter,125000,11,,mercedes_benz,
2500,cabrio,2003,manuell,101,astra,150000,8,benzin,opel,0
1750,kombi,2006,manuell,120,6_reihe,125000,5,,mazda,1
13900,coupe,2007,manuell,200,tt,125000,8,benzin,audi,0
650,kleinwagen,1999,manuell,54,corsa,150000,4,benzin,opel,0
15990,bus,2004,manuell,174,transporter,150000,6,diesel,volkswagen,0
2000,coupe,1996,automatik,0,3er,150000,0,benzin,bmw,
3100,kombi,2007,,0,3er,150000,11,diesel,bmw,0
700,coupe,1998,manuell,139,andere,150000,5,benzin,hyundai,0
4300,coupe,2003,manuell,90,one,100000,12,benzin,mini,0
1150,limousine,1996,manuell,101,a4,150000,7,benzin,audi,
6900,coupe,2005,automatik,272,andere,150000,6,benzin,mercedes_benz,1
450,cabrio,1997,manuell,60,punto,150000,5,benzin,fiat,1
2200,limousine,2002,manuell,150,3er,150000,1,diesel,bmw,
6999,limousine,1999,automatik,224,s_klasse,150000,9,benzin,mercedes_benz,0
0,kombi,2000,manuell,180,omega,150000,0,benzin,opel,1
650,kombi,1992,manuell,54,polo,150000,11,benzin,volkswagen,
1500,kombi,2000,manuell,101,golf,150000,6,diesel,volkswagen,0
3790,suv,2004,manuell,145,santa,150000,4,lpg,hyundai,
6500,bus,2007,manuell,131,transporter,150000,1,diesel,volkswagen,0
9300,limousine,2006,automatik,170,e_klasse,150000,5,diesel,mercedes_benz,0
13500,limousine,2012,automatik,140,golf,90000,8,diesel,volkswagen,0
7900,,2018,manuell,116,transporter,150000,12,,volkswagen,0
4190,limousine,2004,manuell,150,leon,150000,3,diesel,seat,0
4500,bus,1999,manuell,140,transporter,150000,1,benzin,volkswagen,0
1300,kleinwagen,2001,manuell,0,golf,150000,0,diesel,volkswagen,
3200,kombi,2001,manuell,115,passat,150000,12,benzin,volkswagen,0
7999,kombi,2007,manuell,179,a4,150000,6,diesel,audi,0
850,limousine,1998,automatik,136,vectra,150000,1,benzin,opel,
4400,kleinwagen,2011,automatik,71,fortwo,90000,3,benzin,smart,0
4500,kombi,2002,manuell,170,c_klasse,150000,1,diesel,mercedes_benz,
1500,limousine,2001,manuell,101,astra,150000,5,benzin,opel,0
7780,limousine,2005,manuell,140,passat,150000,12,diesel,volkswagen,0
22900,kombi,2012,automatik,184,5er,125000,1,diesel,bmw,0
3200,kleinwagen,2006,manuell,65,punto,90000,10,benzin,fiat,1
0,,2016,manuell,0,ibiza,150000,2,benzin,seat,0
599,kleinwagen,1997,manuell,45,corsa,150000,0,benzin,opel,
875,limousine,2001,manuell,0,primera,150000,4,benzin,nissan,0
2150,limousine,2001,manuell,75,golf,150000,2,benzin,volkswagen,0
1490,bus,1999,automatik,110,alhambra,150000,1,diesel,seat,0
750,limousine,1999,manuell,95,mondeo,150000,5,benzin,ford,0
9650,bus,2008,manuell,102,caddy,150000,3,lpg,volkswagen,0
10900,suv,1997,automatik,205,andere,150000,6,benzin,toyota,0
9390,limousine,2012,manuell,116,megane,70000,8,benzin,renault,0
1800,,2018,manuell,150,a6,150000,11,benzin,audi,
3500,limousine,1999,automatik,193,3er,150000,6,benzin,bmw,0
699,limousine,1998,manuell,0,,5000,0,benzin,opel,0
1900,limousine,2003,manuell,125,vectra,150000,3,benzin,opel,
5100,kombi,2005,,0,5_reihe,150000,3,,mazda,0
1250,limousine,1996,manuell,75,astra,150000,7,benzin,opel,0
2000,limousine,2000,automatik,122,c_klasse,150000,4,benzin,mercedes_benz,0
18999,bus,2008,automatik,174,transporter,150000,1,diesel,volkswagen,0
5000,bus,2005,manuell,101,andere,150000,9,,nissan,0
450,,2016,manuell,90,6_reihe,150000,5,benzin,mazda,0
5600,kleinwagen,2009,,62,fortwo,80000,1,benzin,smart,0
2500,bus,2000,manuell,90,sharan,150000,3,diesel,volkswagen,
10800,bus,2012,manuell,131,andere,150000,6,diesel,opel,0
250,cabrio,1993,manuell,63,swift,125000,0,benzin,suzuki,
5900,kombi,2003,manuell,163,5er,150000,12,diesel,bmw,0
1599,kleinwagen,2003,manuell,63,getz,125000,5,benzin,hyundai,0
10490,limousine,2011,manuell,80,golf,60000,8,benzin,volkswagen,0
3990,kombi,2005,manuell,136,3_reihe,125000,3,diesel,peugeot,0
750,limousine,2003,manuell,60,punto,20000,4,benzin,fiat,1
3900,kombi,2004,manuell,150,a6,150000,9,benzin,audi,0
13900,kombi,2006,automatik,272,andere,150000,7,diesel,audi,0
4000,coupe,1992,manuell,150,3er,150000,4,benzin,bmw,0
5500,kombi,2005,manuell,140,passat,150000,8,diesel,volkswagen,0
2320,cabrio,1995,manuell,150,3er,150000,12,benzin,bmw,0
11500,suv,1966,manuell,71,andere,10000,6,benzin,ford,0
2850,limousine,2002,manuell,97,corolla,125000,2,,toyota,0
300,kleinwagen,2000,manuell,75,fiesta,150000,3,benzin,ford,
3850,,2017,,0,andere,150000,10,,audi,
3750,kleinwagen,2002,manuell,116,cooper,150000,2,benzin,mini,0
1950,limousine,2003,automatik,147,vectra,100000,1,benzin,opel,0
10850,kombi,2009,manuell,143,passat,150000,9,diesel,volkswagen,0
1250,kleinwagen,1997,manuell,101,golf,150000,6,,volkswagen,0
6200,suv,2009,manuell,141,tucson,150000,8,benzin,hyundai,0
555,limousine,1999,manuell,115,mondeo,150000,0,benzin,ford,
2900,bus,2005,manuell,109,andere,150000,3,diesel,volkswagen,1
20750,bus,2014,manuell,125,andere,60000,4,diesel,ford,0
4500,limousine,2007,manuell,150,3_reihe,150000,10,benzin,peugeot,0
1100,kleinwagen,1998,manuell,50,polo,150000,7,benzin,volkswagen,0
7500,cabrio,2001,manuell,110,mx_reihe,125000,3,benzin,mazda,0
0,,2017,manuell,106,3er,150000,7,benzin,bmw,0
13900,limousine,2010,automatik,184,3er,150000,12,diesel,bmw,0
900,kleinwagen,1998,manuell,54,corsa,90000,11,benzin,opel,0
1800,andere,2003,manuell,54,polo,150000,3,benzin,volkswagen,0
900,limousine,1996,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,0
6950,limousine,1992,automatik,132,andere,100000,7,benzin,mercedes_benz,0
0,kombi,1993,manuell,136,legacy,150000,0,benzin,subaru,1
5555,bus,2005,manuell,140,touran,150000,3,diesel,volkswagen,0
4699,kombi,2005,manuell,0,a4,150000,10,diesel,audi,0
5650,kleinwagen,2005,manuell,90,golf,125000,9,benzin,volkswagen,0
2999,cabrio,1997,manuell,101,golf,150000,5,benzin,volkswagen,0
6790,kleinwagen,2009,manuell,82,fiesta,60000,8,benzin,ford,0
88400,cabrio,2010,automatik,525,andere,30000,8,benzin,audi,0
9500,limousine,2008,automatik,190,a4,150000,3,diesel,audi,0
899,kombi,1995,manuell,75,golf,150000,5,lpg,volkswagen,0
3700,andere,2004,manuell,0,andere,150000,2,diesel,opel,0
3950,limousine,1992,automatik,220,e_klasse,150000,6,benzin,mercedes_benz,0
4800,bus,2006,manuell,90,andere,150000,12,diesel,ford,0
4650,bus,2007,manuell,120,ducato,150000,10,diesel,fiat,0
1650,kombi,1999,manuell,115,focus,150000,0,benzin,ford,0
800,limousine,1996,automatik,84,laguna,150000,10,benzin,renault,1
2700,,2016,,0,vito,150000,0,,mercedes_benz,
9950,limousine,2007,manuell,122,3er,150000,4,diesel,bmw,0
6290,limousine,2005,automatik,150,c_klasse,150000,7,diesel,mercedes_benz,0
4450,kleinwagen,2005,manuell,75,polo,125000,1,benzin,volkswagen,0
5199,cabrio,2001,automatik,170,i3,150000,12,benzin,bmw,0
1,,1910,,0,3er,150000,0,,bmw,
4599,limousine,1998,manuell,193,5er,150000,12,benzin,bmw,0
9500,limousine,2000,manuell,116,e_klasse,150000,6,diesel,mercedes_benz,1
1400,limousine,1999,manuell,101,a4,150000,12,benzin,audi,0
1650,limousine,2000,manuell,114,3_reihe,150000,4,benzin,mazda,0
0,coupe,1996,manuell,193,3er,150000,12,benzin,bmw,0
1100,coupe,2000,manuell,116,astra,150000,7,benzin,opel,0
2300,kleinwagen,2005,manuell,75,forfour,150000,2,benzin,smart,0
1900,bus,2000,automatik,147,andere,150000,8,,ford,
950,kombi,2003,automatik,0,e_klasse,150000,9,diesel,mercedes_benz,
1050,limousine,1998,manuell,101,astra,150000,10,benzin,opel,0
5900,kleinwagen,2008,manuell,86,andere,100000,3,benzin,mazda,0
8950,limousine,2007,manuell,177,1er,150000,9,diesel,bmw,0
22500,coupe,2011,automatik,231,e_klasse,150000,9,diesel,mercedes_benz,
3200,suv,2003,automatik,179,voyager,150000,9,benzin,chrysler,0
3150,limousine,2002,manuell,136,c_klasse,150000,0,diesel,mercedes_benz,
1199,limousine,1991,manuell,70,80,100000,2,benzin,audi,0
3999,bus,2011,manuell,90,berlingo,150000,8,diesel,citroen,0
4700,limousine,2002,manuell,170,3er,150000,6,benzin,bmw,0
5990,kleinwagen,2005,manuell,102,golf,125000,7,benzin,volkswagen,0
950,,2000,,0,swift,150000,0,benzin,suzuki,
1650,coupe,2001,manuell,102,beetle,150000,1,benzin,volkswagen,0
1480,kleinwagen,2000,manuell,81,andere,70000,11,benzin,rover,0
12699,limousine,2015,manuell,90,corsa,30000,2,benzin,opel,0
9900,coupe,1960,manuell,50,,70000,7,benzin,sonstige_autos,0
13990,limousine,2013,manuell,135,ceed,30000,3,benzin,kia,0
9199,kombi,2006,manuell,150,3er,125000,3,benzin,bmw,0
19890,suv,2011,automatik,200,xc_reihe,150000,10,diesel,volvo,0
999,kombi,2002,automatik,145,mondeo,150000,6,benzin,ford,0
2580,kleinwagen,2006,manuell,68,aygo,150000,6,lpg,toyota,0
4500,kombi,2006,manuell,105,astra,150000,10,benzin,opel,0
899,kleinwagen,2000,manuell,75,lupo,150000,0,benzin,volkswagen,
1850,kleinwagen,2000,automatik,55,fortwo,60000,0,benzin,smart,
8999,kleinwagen,2015,manuell,90,ibiza,10000,1,diesel,seat,0
5000,,2005,,0,golf,150000,10,,volkswagen,
5900,kombi,2009,manuell,143,exeo,150000,11,diesel,seat,1
1250,limousine,1996,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,0
11900,bus,2011,manuell,116,andere,70000,2,diesel,ford,0
300,limousine,1998,,0,civic,150000,3,benzin,honda,
3950,cabrio,1997,automatik,116,,150000,0,,bmw,
180,kleinwagen,1995,manuell,0,golf,150000,12,benzin,volkswagen,1
7500,limousine,2009,manuell,110,golf,150000,9,diesel,volkswagen,0
1300,suv,2001,automatik,0,cherokee,150000,6,diesel,jeep,1
150,kombi,1998,manuell,0,astra,150000,1,benzin,opel,
1300,kleinwagen,2002,manuell,60,ka,150000,7,benzin,ford,0
4300,limousine,2005,manuell,150,andere,125000,4,lpg,saab,0
250,,2015,,0,,5000,0,,bmw,
100,coupe,1995,manuell,105,3er,5000,12,,bmw,1
4250,kleinwagen,2010,manuell,70,andere,70000,9,benzin,hyundai,0
1800,kombi,2003,manuell,101,astra,150000,4,benzin,opel,0
41500,coupe,2011,automatik,435,cl,70000,6,benzin,mercedes_benz,0
9990,cabrio,2004,automatik,163,slk,150000,0,benzin,mercedes_benz,
1250,kleinwagen,1997,manuell,65,andere,125000,12,benzin,suzuki,0
1400,kleinwagen,2002,manuell,0,ka,60000,7,benzin,ford,
4499,kombi,2009,manuell,102,passat,150000,5,,volkswagen,0
420,kleinwagen,1996,manuell,77,megane,90000,5,,renault,
3950,coupe,2000,automatik,163,clk,125000,10,benzin,mercedes_benz,0
500,kleinwagen,1999,manuell,54,seicento,150000,10,benzin,fiat,0
3899,kombi,2002,manuell,130,bora,150000,8,diesel,volkswagen,
350,kleinwagen,1996,manuell,54,andere,90000,6,benzin,skoda,
14900,kombi,2009,automatik,170,c_klasse,125000,4,diesel,mercedes_benz,0
3499,limousine,2002,automatik,131,a4,150000,2,benzin,audi,
9500,kleinwagen,2011,manuell,86,polo,60000,12,benzin,volkswagen,0
17500,suv,2009,automatik,140,tiguan,150000,3,diesel,volkswagen,0
2999,kombi,2004,manuell,177,signum,150000,12,diesel,opel,0
2499,kleinwagen,1961,manuell,20,601,30000,2,benzin,trabant,0
1900,kleinwagen,2003,manuell,70,punto,150000,12,diesel,fiat,0
1200,,2017,manuell,125,a4,150000,8,benzin,audi,
4500,cabrio,2005,manuell,136,3_reihe,125000,3,benzin,peugeot,0
1300,limousine,1998,manuell,110,a4,150000,3,diesel,audi,0
7500,limousine,2003,automatik,224,e_klasse,150000,5,lpg,mercedes_benz,
7500,kombi,2008,manuell,0,octavia,150000,4,diesel,skoda,0
8000,coupe,1990,automatik,136,e_klasse,150000,6,benzin,mercedes_benz,0
4290,kombi,1995,automatik,150,a6,125000,11,benzin,audi,0
2150,bus,2001,manuell,131,andere,150000,10,benzin,mazda,0
4150,kombi,2003,automatik,163,v70,150000,3,diesel,volvo,0
19400,coupe,2009,manuell,177,3er,100000,10,diesel,bmw,0
11500,,2009,manuell,143,1er,150000,2,diesel,bmw,
5900,limousine,2006,automatik,140,golf,150000,9,diesel,volkswagen,0
2200,bus,2003,manuell,108,scenic,150000,0,benzin,renault,0
1190,kleinwagen,2002,manuell,0,,150000,2,benzin,renault,
1500,bus,2002,automatik,102,scenic,150000,10,diesel,renault,1
1750,kleinwagen,2000,manuell,88,2_reihe,150000,6,benzin,peugeot,0
0,kleinwagen,2009,manuell,60,clio,90000,6,benzin,renault,
2000,limousine,1999,manuell,75,bora,150000,4,benzin,volkswagen,0
3300,kleinwagen,1991,manuell,135,golf,150000,2,diesel,volkswagen,
2150,kleinwagen,1988,manuell,54,golf,125000,11,benzin,volkswagen,0
0,,2017,manuell,0,fabia,20000,3,benzin,skoda,0
5200,kleinwagen,2008,manuell,86,agila,30000,9,benzin,opel,0
2400,kombi,2003,manuell,125,vectra,150000,10,diesel,opel,0
14800,bus,2006,automatik,224,andere,150000,11,diesel,mercedes_benz,0
23500,limousine,2010,automatik,204,5er,125000,11,diesel,bmw,0
12700,kombi,2010,,0,a4,150000,1,diesel,audi,0
2000,kleinwagen,2000,manuell,60,polo,125000,1,benzin,volkswagen,0
2000,kombi,2004,automatik,131,passat,150000,7,diesel,volkswagen,0
1999,,2017,manuell,0,civic,150000,6,benzin,honda,0
22000,suv,2006,manuell,506,,90000,6,benzin,sonstige_autos,0
0,kleinwagen,1998,manuell,75,golf,125000,0,benzin,volkswagen,0
3600,kleinwagen,2006,manuell,80,corsa,60000,3,benzin,opel,0
2499,suv,1999,manuell,177,pajero,150000,12,benzin,mitsubishi,0
5400,kombi,2007,manuell,101,transit,150000,3,diesel,ford,0
13500,cabrio,2006,automatik,163,slk,80000,11,benzin,mercedes_benz,0
3450,,2018,manuell,80,corsa,125000,11,benzin,opel,0
1350,bus,2002,manuell,101,andere,150000,7,benzin,mazda,0
1800,limousine,2002,manuell,147,vectra,150000,1,benzin,opel,1
219,kleinwagen,1992,automatik,75,golf,150000,6,benzin,volkswagen,1
2000,bus,2000,manuell,114,espace,80000,1,benzin,renault,0
0,,2010,,0,,5000,0,,audi,
5500,kleinwagen,2011,manuell,75,clio,60000,7,benzin,renault,0
1500,kleinwagen,2002,manuell,75,twingo,150000,10,benzin,renault,0
13500,limousine,2014,manuell,90,sandero,20000,8,benzin,dacia,
0,bus,2005,automatik,177,espace,150000,6,,renault,1
9999,suv,2005,manuell,150,x_reihe,150000,12,diesel,bmw,0
4200,coupe,2005,manuell,105,astra,150000,7,benzin,opel,0
3300,kombi,2004,manuell,165,a4,150000,0,diesel,audi,0
999,kleinwagen,1995,manuell,75,andere,150000,12,benzin,toyota,0
18990,limousine,2013,automatik,136,auris,30000,9,hybrid,toyota,0
1100,kleinwagen,2001,,40,fortwo,150000,10,diesel,smart,
4999,limousine,2004,manuell,116,3er,150000,7,benzin,bmw,0
1600,kombi,2003,manuell,109,3_reihe,150000,3,benzin,peugeot,0
1990,kleinwagen,2002,manuell,60,lupo,150000,5,benzin,volkswagen,
8600,limousine,2005,manuell,218,5er,150000,9,benzin,bmw,0
15800,coupe,1998,automatik,300,911,150000,5,benzin,porsche,
7100,limousine,2005,manuell,140,golf,125000,10,diesel,volkswagen,0
1100,,2017,manuell,60,ibiza,150000,0,benzin,seat,1
2000,kleinwagen,2004,manuell,60,fox,125000,12,benzin,volkswagen,0
500,kleinwagen,1997,manuell,0,andere,5000,3,benzin,toyota,
4444,kleinwagen,2005,manuell,122,c2,125000,12,benzin,citroen,0
3400,bus,2005,automatik,95,musa,100000,7,benzin,lancia,0
1199,limousine,2000,manuell,150,a3,150000,5,benzin,audi,
19500,limousine,2008,automatik,460,a6,150000,6,benzin,audi,
12600,cabrio,2003,manuell,231,3er,150000,10,benzin,bmw,0
1200,kombi,2002,manuell,90,3_reihe,150000,7,diesel,peugeot,0
3000,limousine,2001,automatik,170,e_klasse,150000,7,diesel,mercedes_benz,0
800,limousine,1999,manuell,75,golf,150000,6,benzin,volkswagen,0
1700,kombi,1999,manuell,150,passat,150000,5,benzin,volkswagen,0
2500,kleinwagen,2003,manuell,58,corsa,50000,5,benzin,opel,0
23500,limousine,2011,automatik,204,c_klasse,90000,9,diesel,mercedes_benz,0
3650,limousine,2002,manuell,105,bora,100000,12,benzin,volkswagen,0
4990,kleinwagen,2011,manuell,75,modus,70000,8,benzin,renault,0
2499,kleinwagen,2008,manuell,68,c1,150000,8,benzin,citroen,0
16900,kombi,2006,automatik,258,5er,150000,4,benzin,bmw,0
649,kleinwagen,2000,automatik,0,a_klasse,150000,3,diesel,mercedes_benz,
